group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
eli5_0.13.0_tar-gz,pypi,,eli5,0.13.0,tar-gz,118,1568.144531,NaN,NaN,benign
pdfminer_20191125_tar-gz,pypi,,pdfminer,20191125,tar-gz,120,12375.16016,NaN,NaN,benign
easyocr_1.7.1_py3-none-any-whl,pypi,,easyocr,1.7.1,py3-none-any-whl,164,15358.71289,NaN,NaN,benign
distribute_0.7.3_zip,pypi,,distribute,0.7.3,zip,57,453.8232422,NaN,NaN,benign
ibm-cos-sdk-core_2.13.2_tar-gz,pypi,,ibm-cos-sdk-core,2.13.2,tar-gz,487,6955.597656,NaN,NaN,benign
glpk_0.4.7_tar-gz,pypi,,glpk,0.4.7,tar-gz,85,581.9052734,NaN,NaN,benign
bamboolib_1.30.19_py3-none-any-whl,pypi,,bamboolib,1.30.19,py3-none-any-whl,148,13175.22656,NaN,NaN,benign
tensorflowjs_4.11.0_py3-none-any-whl,pypi,,tensorflowjs,4.11.0,py3-none-any-whl,47,365.8115234,NaN,NaN,benign
stop-words_2018.7.23_tar-gz,pypi,,stop-words,2018.7.23,tar-gz,41,83.37109375,NaN,NaN,benign
splunk-sdk_1.7.4_tar-gz,pypi,,splunk-sdk,1.7.4,tar-gz,35,467.5253906,NaN,NaN,benign
apprise_1.6.0_tar-gz,pypi,,apprise,1.6.0,tar-gz,311,4656.759766,NaN,NaN,benign
apprise_1.6.0_py3-none-any-whl,pypi,,apprise,1.6.0,py3-none-any-whl,165,2714.716797,NaN,NaN,benign
fire_0.5.0_tar-gz,pypi,,fire,0.5.0,tar-gz,57,380.8662109,NaN,NaN,benign
pyhanko-certvalidator_0.25.0_tar-gz,pypi,,pyhanko-certvalidator,0.25.0,tar-gz,62,461.5439453,NaN,NaN,benign
pyhanko-certvalidator_0.25.0_py3-none-any-whl,pypi,,pyhanko-certvalidator,0.25.0,py3-none-any-whl,48,374.8388672,NaN,NaN,benign
pymeta3_0.5.1_tar-gz,pypi,,pymeta3,0.5.1,tar-gz,22,149.4404297,NaN,NaN,benign
amqpstorm_2.10.6_tar-gz,pypi,,amqpstorm,2.10.6,tar-gz,105,490.0683594,NaN,NaN,benign
ansible-base_2.10.17_tar-gz,pypi,,ansible-base,2.10.17,tar-gz,4367,18214.08398,NaN,NaN,benign
pyinotify_0.9.6_tar-gz,pypi,,pyinotify,0.9.6,tar-gz,31,224.1298828,NaN,NaN,benign
ibm-cloud-sdk-core_3.17.2_tar-gz,pypi,,ibm-cloud-sdk-core,3.17.2,tar-gz,62,295.2626953,NaN,NaN,benign
flask-script_2.0.6_tar-gz,pypi,,flask-script,2.0.6,tar-gz,30,134.25,NaN,NaN,benign
google-search-results_2.4.2_tar-gz,pypi,,google-search-results,2.4.2,tar-gz,51,106.828125,NaN,NaN,benign
logical-unification_0.4.6_tar-gz,pypi,,logical-unification,0.4.6,tar-gz,21,148.7138672,NaN,NaN,benign
clearml_1.13.1_py2-py3-none-any-whl,pypi,,clearml,1.13.1,py2-py3-none-any-whl,251,6819.852539,NaN,NaN,benign
scikit-surprise_1.1.3_tar-gz,pypi,,scikit-surprise,1.1.3,tar-gz,93,5397.12207,NaN,NaN,benign
m2crypto_0.39.0_tar-gz,pypi,,m2crypto,0.39.0,tar-gz,265,7683.368164,NaN,NaN,benign
genson_1.2.2_tar-gz,pypi,,genson,1.2.2,tar-gz,37,154.2578125,NaN,NaN,benign
avro_1.11.3_tar-gz,pypi,,avro,1.11.3,tar-gz,61,456.7294922,NaN,NaN,benign
spyne_2.14.0_tar-gz,pypi,,spyne,2.14.0,tar-gz,419,2499.116211,NaN,NaN,benign
statsig_0.21.0_tar-gz,pypi,,statsig,0.21.0,tar-gz,39,123.296875,NaN,NaN,benign
pyinstaller-versionfile_2.1.1_tar-gz,pypi,,pyinstaller-versionfile,2.1.1,tar-gz,44,67.76855469,NaN,NaN,benign
pyinstaller-versionfile_2.1.1_py3-none-any-whl,pypi,,pyinstaller-versionfile,2.1.1,py3-none-any-whl,12,22.484375,NaN,NaN,benign
hdbscan_0.8.33_tar-gz,pypi,,hdbscan,0.8.33,tar-gz,50,7616.388672,NaN,NaN,benign
ipy_1.01_tar-gz,pypi,,ipy,1.01,tar-gz,14,137.1806641,NaN,NaN,benign
curlify_2.2.1_tar-gz,pypi,,curlify,2.2.1,tar-gz,13,6.348632813,NaN,NaN,benign
peewee_3.17.0_tar-gz,pypi,,peewee,3.17.0,tar-gz,220,16767.74512,NaN,NaN,benign
pysbd_0.3.4_py3-none-any-whl,pypi,,pysbd,0.3.4,py3-none-any-whl,57,193.3857422,NaN,NaN,benign
dlint_0.14.1_py3-none-any-whl,pypi,,dlint,0.14.1,py3-none-any-whl,114,267.9316406,NaN,NaN,benign
pyastronomy_0.19.0_tar-gz,pypi,,pyastronomy,0.19.0,tar-gz,377,2271.288086,NaN,NaN,benign
suds-jurko_0.6_zip,pypi,,suds-jurko,0.6,zip,95,901.9228516,NaN,NaN,benign
llama-cpp-python_0.2.11_tar-gz,pypi,,llama-cpp-python,0.2.11,tar-gz,449,16475.79102,NaN,NaN,benign
pyngrok_7.0.0_tar-gz,pypi,,pyngrok,7.0.0,tar-gz,78,4732.256836,NaN,NaN,benign
jsonnet_0.20.0_tar-gz,pypi,,jsonnet,0.20.0,tar-gz,221,3298.961914,NaN,NaN,benign
django-haystack_3.2.1_tar-gz,pypi,,django-haystack,3.2.1,tar-gz,240,1879.001953,NaN,NaN,benign
azureml-inference-server-http_1.0.0_py3-none-any-whl,pypi,,azureml-inference-server-http,1.0.0,py3-none-any-whl,36,103.0537109,NaN,NaN,benign
google-cloud-pipeline-components_2.4.1_py3-none-any-whl,pypi,,google-cloud-pipeline-components,2.4.1,py3-none-any-whl,480,7369.904297,NaN,NaN,benign
spavro_1.1.24_tar-gz,pypi,,spavro,1.1.24,tar-gz,39,1878.771484,NaN,NaN,benign
nextcord_2.6.0_tar-gz,pypi,,nextcord,2.6.0,tar-gz,238,3044.833984,NaN,NaN,benign
appium-python-client_3.1.0_tar-gz,pypi,,appium-python-client,3.1.0,tar-gz,325,1851.303711,NaN,NaN,benign
xhtml2pdf_0.2.11_tar-gz,pypi,,xhtml2pdf,0.2.11,tar-gz,40,432.7548828,NaN,NaN,benign
tensorboard_2.14.1_py3-none-any-whl,pypi,,tensorboard,2.14.1,py3-none-any-whl,299,8522.493164,NaN,NaN,benign
conan_2.0.13_tar-gz,pypi,,conan,2.0.13,tar-gz,302,1583.867188,NaN,NaN,benign
jupyter-contrib-nbextensions_0.7.0_tar-gz,pypi,,jupyter-contrib-nbextensions,0.7.0,tar-gz,440,26560.16602,NaN,NaN,benign
pyiotools_0.3.18_tar-gz,pypi,,pyiotools,0.3.18,tar-gz,30,179.7900391,NaN,NaN,benign
pyiotools_0.3.18_py3-none-any-whl,pypi,,pyiotools,0.3.18,py3-none-any-whl,26,155.2197266,NaN,NaN,benign
marketorestpython_0.5.23_tar-gz,pypi,,marketorestpython,0.5.23,tar-gz,15,250.3613281,NaN,NaN,benign
python-augeas_1.1.0_tar-gz,pypi,,python-augeas,1.1.0,tar-gz,135,285.6455078,NaN,NaN,benign
tzwhere_3.0.3_tar-gz,pypi,,tzwhere,3.0.3,tar-gz,15,23491.62402,NaN,NaN,benign
pybit_5.6.1_tar-gz,pypi,,pybit,5.6.1,tar-gz,60,275.9521484,NaN,NaN,benign
smartlingapisdk_3.1.2_tar-gz,pypi,,smartlingapisdk,3.1.2,tar-gz,84,475.2519531,NaN,NaN,benign
grapheme_0.6.0_tar-gz,pypi,,grapheme,0.6.0,tar-gz,19,1498.008789,NaN,NaN,benign
redshift-connector_2.0.915_py3-none-any-whl,pypi,,redshift-connector,2.0.915,py3-none-any-whl,48,530.8994141,NaN,NaN,benign
undetected-chromedriver_3.5.3_tar-gz,pypi,,undetected-chromedriver,3.5.3,tar-gz,18,334.0693359,NaN,NaN,benign
fpdf_1.7.2_tar-gz,pypi,,fpdf,1.7.2,tar-gz,11,171.3935547,NaN,NaN,benign
appdirs_1.4.4_tar-gz,pypi,,appdirs,1.4.4,tar-gz,20,58.75390625,NaN,NaN,benign
appdirs_1.4.4_py2-py3-none-any-whl,pypi,,appdirs,1.4.4,py2-py3-none-any-whl,6,34.54492188,NaN,NaN,benign
azure-storage_0.37.0_zip,pypi,,azure-storage,0.37.0,zip,9,7.063476563,NaN,NaN,benign
testcontainers_3.7.1_py2-py3-none-any-whl,pypi,,testcontainers,3.7.1,py2-py3-none-any-whl,41,105.5244141,NaN,NaN,benign
cloudsmith-api_2.0.7_py2-py3-none-any-whl,pypi,,cloudsmith-api,2.0.7,py2-py3-none-any-whl,483,5350.978516,NaN,NaN,benign
hdfs_2.7.3_tar-gz,pypi,,hdfs,2.7.3,tar-gz,31,173.3652344,NaN,NaN,benign
mm_0.2.6_tar-gz,pypi,,mm,0.2.6,tar-gz,348,12900.12891,NaN,NaN,benign
restructuredtext-lint_1.4.0_tar-gz,pypi,,restructuredtext-lint,1.4.0,tar-gz,36,52.61425781,NaN,NaN,benign
flatten-json_0.1.13_tar-gz,pypi,,flatten-json,0.1.13,tar-gz,17,98.09765625,NaN,NaN,benign
func-timeout_4.3.5_tar-gz,pypi,,func-timeout,4.3.5,tar-gz,35,231.2792969,NaN,NaN,benign
django-compat_1.0.15_tar-gz,pypi,,django-compat,1.0.15,tar-gz,40,109.875,NaN,NaN,benign
alt-profanity-check_1.3.1_tar-gz,pypi,,alt-profanity-check,1.3.1,tar-gz,16,3039.62207,NaN,NaN,benign
dlib_19.24.2_tar-gz,pypi,,dlib,19.24.2,tar-gz,1531,41639.60352,NaN,NaN,benign
pretrainedmodels_0.7.4_tar-gz,pypi,,pretrainedmodels,0.7.4,tar-gz,36,429.3046875,NaN,NaN,benign
azureml-contrib-services_1.53.0_py3-none-any-whl,pypi,,azureml-contrib-services,1.53.0,py3-none-any-whl,10,6.7265625,NaN,NaN,benign
mdxpy_1.3.2_tar-gz,pypi,,mdxpy,1.3.2,tar-gz,15,187.9248047,NaN,NaN,benign
kfp-pipeline-spec_0.2.2_py3-none-any-whl,pypi,,kfp-pipeline-spec,0.2.2,py3-none-any-whl,6,264.375,NaN,NaN,benign
zenpy_2.0.41_tar-gz,pypi,,zenpy,2.0.41,tar-gz,26,566.8154297,NaN,NaN,benign
pudb_2023.1_tar-gz,pypi,,pudb,2023.1,tar-gz,69,463.6367188,NaN,NaN,benign
apache-flink-libraries_1.17.1_tar-gz,pypi,,apache-flink-libraries,1.17.1,tar-gz,62,116644.3057,NaN,NaN,benign
flask-mail_0.9.1_tar-gz,pypi,,flask-mail,0.9.1,tar-gz,34,113.2167969,NaN,NaN,benign
pyftdi_0.55.0_tar-gz,pypi,,pyftdi,0.55.0,tar-gz,55,511.7294922,NaN,NaN,benign
pyftdi_0.55.0_py3-none-any-whl,pypi,,pyftdi,0.55.0,py3-none-any-whl,49,497.5136719,NaN,NaN,benign
gym_0.26.2_tar-gz,pypi,,gym,0.26.2,tar-gz,221,1548.71582,NaN,NaN,benign
flasgger_0.9.7.1_tar-gz,pypi,,flasgger,0.9.7.1,tar-gz,318,14133.43945,NaN,NaN,benign
fysom_2.1.6_tar-gz,pypi,,fysom,2.1.6,tar-gz,24,98.80566406,NaN,NaN,benign
ebooklib_0.18_tar-gz,pypi,,ebooklib,0.18,tar-gz,51,265.4404297,NaN,NaN,benign
mmcv_2.1.0_tar-gz,pypi,,mmcv,2.1.0,tar-gz,537,2766.893555,NaN,NaN,benign
sentence-transformers_2.2.2_tar-gz,pypi,,sentence-transformers,2.2.2,tar-gz,87,362.453125,NaN,NaN,benign
pyod_1.1.0_tar-gz,pypi,,pyod,1.1.0,tar-gz,67,711.2167969,NaN,NaN,benign
python-tds_1.13.0_tar-gz,pypi,,python-tds,1.13.0,tar-gz,28,297.4316406,NaN,NaN,benign
databricks-connect_14.0.1_py2-py3-none-any-whl,pypi,,databricks-connect,14.0.1,py2-py3-none-any-whl,550,8528.598633,NaN,NaN,benign
pybars3_0.9.7_tar-gz,pypi,,pybars3,0.9.7,tar-gz,13,133.8242188,NaN,NaN,benign
azureml-core_1.53.0_py3-none-any-whl,pypi,,azureml-core,1.53.0,py3-none-any-whl,1322,25090.29297,NaN,NaN,benign
filterpy_1.4.5_zip,pypi,,filterpy,1.4.5,zip,73,538.5332031,NaN,NaN,benign
assertpy_1.1_tar-gz,pypi,,assertpy,1.1,tar-gz,19,155.7363281,NaN,NaN,benign
azureml-train-core_1.53.0_py3-none-any-whl,pypi,,azureml-train-core,1.53.0,py3-none-any-whl,75,8740.768555,NaN,NaN,benign
pyjks_20.0.0_tar-gz,pypi,,pyjks,20.0.0,tar-gz,21,91.49902344,NaN,NaN,benign
pyjks_20.0.0_py2-py3-none-any-whl,pypi,,pyjks,20.0.0,py2-py3-none-any-whl,22,153.8115234,NaN,NaN,benign
petl_1.7.14_tar-gz,pypi,,petl,1.7.14,tar-gz,229,1542.476563,NaN,NaN,benign
pyfunceble-dev_4.2.4_tar-gz,pypi,,pyfunceble-dev,4.2.4,tar-gz,296,1671.005859,NaN,NaN,benign
pyfunceble-dev_4.2.4_py3-none-any-whl,pypi,,pyfunceble-dev,4.2.4,py3-none-any-whl,282,1646.483398,NaN,NaN,benign
encodec_0.1.1_tar-gz,pypi,,encodec,0.1.1,tar-gz,38,3902.932617,NaN,NaN,benign
moz-sql-parser_4.40.21126_tar-gz,pypi,,moz-sql-parser,4.40.21126,tar-gz,31,270.4355469,NaN,NaN,benign
dbl-tempo_0.1.26_py3-none-any-whl,pypi,,dbl-tempo,0.1.26,py3-none-any-whl,11,139.4033203,NaN,NaN,benign
apeye-core_1.1.4_tar-gz,pypi,,apeye-core,1.1.4,tar-gz,11,297.2392578,NaN,NaN,benign
apeye-core_1.1.4_py3-none-any-whl,pypi,,apeye-core,1.1.4,py3-none-any-whl,9,289.7568359,NaN,NaN,benign
pyftpdlib_1.5.8_tar-gz,pypi,,pyftpdlib,1.5.8,tar-gz,73,823.7841797,NaN,NaN,benign
zxcvbn_4.4.28_tar-gz,pypi,,zxcvbn,4.4.28,tar-gz,17,847.3144531,NaN,NaN,benign
azureml-automl-core_1.53.2_py3-none-any-whl,pypi,,azureml-automl-core,1.53.2,py3-none-any-whl,102,963.3105469,NaN,NaN,benign
python-iso639_2023.6.15_tar-gz,pypi,,python-iso639,2023.6.15,tar-gz,16,591.1689453,NaN,NaN,benign
python-iso639_2023.6.15_py3-none-any-whl,pypi,,python-iso639,2023.6.15,py3-none-any-whl,8,560.8056641,NaN,NaN,benign
azureml-designer-serving_0.0.12_py3-none-any-whl,pypi,,azureml-designer-serving,0.0.12,py3-none-any-whl,23,54.76855469,NaN,NaN,benign
uwsgi_2.0.22_tar-gz,pypi,,uwsgi,2.0.22,tar-gz,682,3571.100586,NaN,NaN,benign
etuples_0.3.9_tar-gz,pypi,,etuples,0.3.9,tar-gz,16,122.7744141,NaN,NaN,benign
tensorboard-plugin-wit_1.8.1_py3-none-any-whl,pypi,,tensorboard-plugin-wit,1.8.1,py3-none-any-whl,42,3109.205078,NaN,NaN,benign
ezfnsetup_5.1.4_py3-none-any-whl,pypi,,ezfnsetup,5.1.4,py3-none-any-whl,38,118.2128906,NaN,NaN,benign
pymeeus_0.5.12_tar-gz,pypi,,pymeeus,0.5.12,tar-gz,240,24064.33496,NaN,NaN,benign
ed25519_1.5_tar-gz,pypi,,ed25519,1.5,tar-gz,37,2702.331055,NaN,NaN,benign
bitstruct_8.17.0_tar-gz,pypi,,bitstruct,8.17.0,tar-gz,23,207.0839844,NaN,NaN,benign
docxcompose_1.4.0_tar-gz,pypi,,docxcompose,1.4.0,tar-gz,25,94.79882813,NaN,NaN,benign
pulumi_3.89.0_py3-none-any-whl,pypi,,pulumi,3.89.0,py3-none-any-whl,84,692.0234375,NaN,NaN,benign
ipadic_1.0.0_tar-gz,pypi,,ipadic,1.0.0,tar-gz,18,51701.52637,NaN,NaN,benign
sops_1.18_tar-gz,pypi,,sops,1.18,tar-gz,14,200.0830078,NaN,NaN,benign
pyformance_0.4_tar-gz,pypi,,pyformance,0.4,tar-gz,49,86.07128906,NaN,NaN,benign
causalml_0.14.1_tar-gz,pypi,,causalml,0.14.1,tar-gz,99,7004.757813,NaN,NaN,benign
python-nomad_2.0.0_tar-gz,pypi,,python-nomad,2.0.0,tar-gz,69,209.1572266,NaN,NaN,benign
python-nomad_2.0.0_py3-none-any-whl,pypi,,python-nomad,2.0.0,py3-none-any-whl,36,119.4296875,NaN,NaN,benign
pyautogui_0.9.54_tar-gz,pypi,,pyautogui,0.9.54,tar-gz,35,262.2763672,NaN,NaN,benign
pytelegrambotapi_4.14.0_tar-gz,pypi,,pytelegrambotapi,4.14.0,tar-gz,43,1415.305664,NaN,NaN,benign
proto-google-cloud-datastore-v1_0.90.4_tar-gz,pypi,,proto-google-cloud-datastore-v1,0.90.4,tar-gz,23,134.7089844,NaN,NaN,benign
grpclib_0.4.6_tar-gz,pypi,,grpclib,0.4.6,tar-gz,56,302.8984375,NaN,NaN,benign
azureml-pipeline-core_1.53.0_py3-none-any-whl,pypi,,azureml-pipeline-core,1.53.0,py3-none-any-whl,153,1753.763672,NaN,NaN,benign
flake8-quotes_3.3.2_tar-gz,pypi,,flake8-quotes,3.3.2,tar-gz,43,63.73828125,NaN,NaN,benign
webdavclient3_3.14.6_tar-gz,pypi,,webdavclient3,3.14.6,tar-gz,15,127.0927734,NaN,NaN,benign
pycrypto_2.6.1_tar-gz,pypi,,pycrypto,2.6.1,tar-gz,194,1811.47168,NaN,NaN,benign
sk-dist_0.1.9_tar-gz,pypi,,sk-dist,0.1.9,tar-gz,38,194.7050781,NaN,NaN,benign
fugue-sql-antlr_0.1.7_tar-gz,pypi,,fugue-sql-antlr,0.1.7,tar-gz,20,1249.728516,NaN,NaN,benign
htmlmin_0.1.12_tar-gz,pypi,,htmlmin,0.1.12,tar-gz,21,70.34863281,NaN,NaN,benign
kitchen_1.2.6_tar-gz,pypi,,kitchen,1.2.6,tar-gz,149,1037.539063,NaN,NaN,benign
nlpaug_1.1.11_py3-none-any-whl,pypi,,nlpaug,1.1.11,py3-none-any-whl,214,1087.779297,NaN,NaN,benign
python-etcd_0.4.5_tar-gz,pypi,,python-etcd,0.4.5,tar-gz,28,177.2402344,NaN,NaN,benign
cos-python-sdk-v5_1.9.26_tar-gz,pypi,,cos-python-sdk-v5,1.9.26,tar-gz,28,640.0898438,NaN,NaN,benign
dbx_0.8.18_py3-none-any-whl,pypi,,dbx,0.8.18,py3-none-any-whl,146,339.1660156,NaN,NaN,benign
maxminddb_2.4.0_tar-gz,pypi,,maxminddb,2.4.0,tar-gz,91,1017.892578,NaN,NaN,benign
vobject_0.9.6.1_tar-gz,pypi,,vobject,0.9.6.1,tar-gz,46,226.8994141,NaN,NaN,benign
django-allauth_0.57.0_tar-gz,pypi,,django-allauth,0.57.0,tar-gz,1086,3559.142578,NaN,NaN,benign
tfds-nightly_4.9.3.dev202310060044_py3-none-any-whl,pypi,,tfds-nightly,4.9.3.dev202310060044,py3-none-any-whl,2387,13979.5459,NaN,NaN,benign
virtualenvwrapper_4.8.4_tar-gz,pypi,,virtualenvwrapper,4.8.4,tar-gz,144,1241.345703,NaN,NaN,benign
pyfunceble_4.2.0_tar-gz,pypi,,pyfunceble,4.2.0,tar-gz,296,1665.985352,NaN,NaN,benign
pyfunceble_4.2.0_py3-none-any-whl,pypi,,pyfunceble,4.2.0,py3-none-any-whl,282,1642.018555,NaN,NaN,benign
pdpyras_5.1.2_tar-gz,pypi,,pdpyras,5.1.2,tar-gz,11,89.16015625,NaN,NaN,benign
clickhouse-sqlalchemy_0.2.4_tar-gz,pypi,,clickhouse-sqlalchemy,0.2.4,tar-gz,59,161.8125,NaN,NaN,benign
insightface_0.7.3_tar-gz,pypi,,insightface,0.7.3,tar-gz,72,1225.946289,NaN,NaN,benign
pygraphviz_1.11_zip,pypi,,pygraphviz,1.11,zip,62,392.9033203,NaN,NaN,benign
pyiso8583_3.0.0_tar-gz,pypi,,pyiso8583,3.0.0,tar-gz,36,260.7978516,NaN,NaN,benign
pyiso8583_3.0.0_py3-none-any-whl,pypi,,pyiso8583,3.0.0,py3-none-any-whl,11,133.0185547,NaN,NaN,benign
pyhocon_0.3.60_tar-gz,pypi,,pyhocon,0.3.60,tar-gz,50,786.3310547,NaN,NaN,benign
pylint-flask_0.6_tar-gz,pypi,,pylint-flask,0.6,tar-gz,12,26.04394531,NaN,NaN,benign
teradatasqlalchemy_17.20.0.0_py3-none-any-whl,pypi,,teradatasqlalchemy,17.20.0.0,py3-none-any-whl,19,214.7724609,NaN,NaN,benign
plaid-python_16.0.0_tar-gz,pypi,,plaid-python,16.0.0,tar-gz,1426,20030.29199,NaN,NaN,benign
flex_6.14.1_tar-gz,pypi,,flex,6.14.1,tar-gz,108,197.8417969,NaN,NaN,benign
aliyun-python-sdk-core_2.14.0_tar-gz,pypi,,aliyun-python-sdk-core,2.14.0,tar-gz,174,1416.392578,NaN,NaN,benign
ibm-cos-sdk_2.13.2_tar-gz,pypi,,ibm-cos-sdk,2.13.2,tar-gz,42,294.6689453,NaN,NaN,benign
transform_1.4.3_tar-gz,pypi,,transform,1.4.3,tar-gz,25,195.9150391,NaN,NaN,benign
future_0.18.3_tar-gz,pypi,,future,0.18.3,tar-gz,399,2992.133789,NaN,NaN,benign
regressors_0.0.3_tar-gz,pypi,,regressors,0.0.3,tar-gz,34,85.91210938,NaN,NaN,benign
shodan_1.30.1_tar-gz,pypi,,shodan,1.30.1,tar-gz,51,206.0800781,NaN,NaN,benign
pytorchvideo_0.1.5_tar-gz,pypi,,pytorchvideo,0.1.5,tar-gz,109,710.3886719,NaN,NaN,benign
pyzipcode_3.0.1_tar-gz,pypi,,pyzipcode,3.0.1,tar-gz,18,4077.751953,NaN,NaN,benign
gnupg_2.3.1_tar-gz,pypi,,gnupg,2.3.1,tar-gz,23,348.3417969,NaN,NaN,benign
logging_0.4.9.6_tar-gz,pypi,,logging,0.4.9.6,tar-gz,53,452.2177734,NaN,NaN,benign
natto-py_1.0.1_tar-gz,pypi,,natto-py,1.0.1,tar-gz,31,169.2509766,NaN,NaN,benign
ai21_1.2.8_tar-gz,pypi,,ai21,1.2.8,tar-gz,47,60.97949219,NaN,NaN,benign
jsbeautifier_1.14.9_tar-gz,pypi,,jsbeautifier,1.14.9,tar-gz,46,517.6826172,NaN,NaN,benign
stepfunctions_2.3.0_tar-gz,pypi,,stepfunctions,2.3.0,tar-gz,42,390.5302734,NaN,NaN,benign
python3-xlib_0.15_tar-gz,pypi,,python3-xlib,0.15,tar-gz,63,844.2724609,NaN,NaN,benign
joblibspark_0.5.2_tar-gz,pypi,,joblibspark,0.5.2,tar-gz,36,354.8105469,NaN,NaN,benign
pygobject_3.46.0_tar-gz,pypi,,pygobject,3.46.0,tar-gz,326,2862.738281,NaN,NaN,benign
shopifyapi_12.3.0_tar-gz,pypi,,shopifyapi,12.3.0,tar-gz,110,103.2216797,NaN,NaN,benign
mysql-connector_2.2.9_tar-gz,pypi,,mysql-connector,2.2.9,tar-gz,158,13025.85156,NaN,NaN,benign
visualdl_2.5.3_py3-none-any-whl,pypi,,visualdl,2.5.3,py3-none-any-whl,777,27308.40234,NaN,NaN,benign
pyhs2_0.6.0_tar-gz,pypi,,pyhs2,0.6.0,tar-gz,20,272.3056641,NaN,NaN,benign
azureml-mlflow_1.53.0_py3-none-any-whl,pypi,,azureml-mlflow,1.53.0,py3-none-any-whl,302,6835.304688,NaN,NaN,benign
pytils_0.4.1_tar-gz,pypi,,pytils,0.4.1,tar-gz,75,249.4208984,NaN,NaN,benign
construct_2.10.68_tar-gz,pypi,,construct,2.10.68,tar-gz,22,290.9863281,NaN,NaN,benign
ptable_0.9.2_tar-gz,pypi,,ptable,0.9.2,tar-gz,19,141.1308594,NaN,NaN,benign
ansible-tower-cli_3.3.9_tar-gz,pypi,,ansible-tower-cli,3.3.9,tar-gz,170,1019.785156,NaN,NaN,benign
strict-rfc3339_0.7_tar-gz,pypi,,strict-rfc3339,0.7,tar-gz,6,53.00585938,NaN,NaN,benign
mysql-python_1.2.5_zip,pypi,,mysql-python,1.2.5,zip,61,323.0429688,NaN,NaN,benign
apispec_6.3.0_tar-gz,pypi,,apispec,6.3.0,tar-gz,57,367.8876953,NaN,NaN,benign
apispec_6.3.0_py3-none-any-whl,pypi,,apispec,6.3.0,py3-none-any-whl,18,100.2646484,NaN,NaN,benign
jaeger-client_4.8.0_tar-gz,pypi,,jaeger-client,4.8.0,tar-gz,88,446.0126953,NaN,NaN,benign
pandasql_0.7.3_tar-gz,pypi,,pandasql,0.7.3,tar-gz,22,105.7666016,NaN,NaN,benign
gpustat_1.1.1_tar-gz,pypi,,gpustat,1.1.1,tar-gz,32,169.1005859,NaN,NaN,benign
pyunormalize_15.0.0_tar-gz,pypi,,pyunormalize,15.0.0,tar-gz,20,3089.074219,NaN,NaN,benign
mailchecker_5.0.9_tar-gz,pypi,,mailchecker,5.0.9,tar-gz,8,949.9511719,NaN,NaN,benign
azureml-pipeline-steps_1.53.0_py3-none-any-whl,pypi,,azureml-pipeline-steps,1.53.0,py3-none-any-whl,25,290.0136719,NaN,NaN,benign
pluginbase_1.0.1_tar-gz,pypi,,pluginbase,1.0.1,tar-gz,36,83.57910156,NaN,NaN,benign
comet-ml_3.34.0_py3-none-any-whl,pypi,,comet-ml,3.34.0,py3-none-any-whl,287,2143.957031,NaN,NaN,benign
zigpy-zigate_0.11.0_tar-gz,pypi,,zigpy-zigate,0.11.0,tar-gz,23,141.0175781,NaN,NaN,benign
robotframework-httpctrl_0.3.1_tar-gz,pypi,,robotframework-httpctrl,0.3.1,tar-gz,25,102.4433594,NaN,NaN,benign
sagemaker_2.192.1_tar-gz,pypi,,sagemaker,2.192.1,tar-gz,427,5341.394531,NaN,NaN,benign
mozlog_8.0.0_tar-gz,pypi,,mozlog,8.0.0,tar-gz,49,209.0136719,NaN,NaN,benign
google-compute-engine_2.8.13_tar-gz,pypi,,google-compute-engine,2.8.13,tar-gz,84,229.2617188,NaN,NaN,benign
pycosat_0.6.6_tar-gz,pypi,,pycosat,0.6.6,tar-gz,23,270.4267578,NaN,NaN,benign
pyflakes_3.1.0_tar-gz,pypi,,pyflakes,3.1.0,tar-gz,35,299.1513672,NaN,NaN,benign
pyflakes_3.1.0_py2-py3-none-any-whl,pypi,,pyflakes,3.1.0,py2-py3-none-any-whl,27,279.8789063,NaN,NaN,benign
tensorflow-ranking_0.5.3_py2-py3-none-any-whl,pypi,,tensorflow-ranking,0.5.3,py2-py3-none-any-whl,37,645.0400391,NaN,NaN,benign
alpyperl_0.0.18_py3-none-any-whl,pypi,,alpyperl,0.0.18,py3-none-any-whl,30,53.36132813,NaN,NaN,benign
alpyperl_0.0.18_tar-gz,pypi,,alpyperl,0.0.18,tar-gz,35,65.89160156,NaN,NaN,benign
amlopsvueelements_1.5.0_py2-py3-none-any-whl,pypi,,amlopsvueelements,1.5.0,py2-py3-none-any-whl,50,2061.748047,NaN,NaN,benign
amlopsvueelements_1.5.0_tar-gz,pypi,,amlopsvueelements,1.5.0,tar-gz,64,2516.616211,NaN,NaN,benign
ansible-repo_1.0.4_py3-none-any-whl,pypi,,ansible-repo,1.0.4,py3-none-any-whl,7,3.189453125,NaN,NaN,benign
ansible-repo_1.0.4_tar-gz,pypi,,ansible-repo,1.0.4,tar-gz,12,5.853515625,NaN,NaN,benign
aquality-selenium-core_0.0.4_tar-gz,pypi,,aquality-selenium-core,0.0.4,tar-gz,29,32.74511719,NaN,NaN,benign
argcomplete_3.1.6_py3-none-any-whl,pypi,,argcomplete,3.1.6,py3-none-any-whl,23,120.8710938,NaN,NaN,benign
